deficit_bucket,time_bucket,venue,n_games,n_wins,n_observations,trailing_team_win_pct,ci_lower,ci_upper,adequate_sample
9,1.5-2.0,away,37,0,41,0.0,0.0,0.09406095745514377,True
9,2,away,38,0,49,0.0,0.0,0.09181293258383999,True
9,3,away,36,1,44,0.027777777777777776,0.004920280295569679,0.141700337350308,True
9,4,away,35,1,39,0.02857142857142857,0.005061361365853362,0.1453340909327131,True
9,5,away,35,1,37,0.02857142857142857,0.005061361365853362,0.1453340909327131,True
9,6,away,46,2,49,0.043478260869565216,0.012005193588830829,0.1453252291905342,True
9,7,away,32,0,32,0.0,0.0,0.1071827150573635,True
9,8,away,29,1,35,0.034482758620689655,0.006113056614032261,0.1717589106470025,False
9,9,away,39,2,41,0.05128205128205128,0.014177657646399527,0.1688593904563791,True
9,10,away,47,3,49,0.06382978723404255,0.0219449870207728,0.17162877934377904,True
9,11,away,36,4,39,0.1111111111111111,0.04406568908741834,0.2531512901503632,True
9,12,away,40,6,41,0.15,0.07061091708507435,0.2907262603902003,True
9,13,away,40,2,43,0.05,0.013820377146101098,0.165041708179252,True
9,14,away,37,2,41,0.05405405405405406,0.01495066277053994,0.1770496506353991,True
9,15,away,41,5,45,0.12195121951219512,0.053232579973408245,0.25544507648844866,True
9,16,away,57,8,58,0.14035087719298245,0.07287189227128285,0.25324707895892806,True
9,17,away,50,6,55,0.12,0.05617523710624647,0.2380507888662358,True
9,18,away,59,6,62,0.1016949152542373,0.047447326513182495,0.2046404624673654,True
9,19,away,44,4,47,0.09090909090909091,0.035921611478836546,0.21159519397917487,True
9,20,away,58,8,63,0.13793103448275862,0.07158401626482185,0.24926149872832187,True
9,21,away,46,5,48,0.10869565217391304,0.047330760827426877,0.23038103012631456,True
9,22,away,57,7,59,0.12280701754385964,0.060779830035075005,0.2324668958892925,True
9,23,away,49,4,53,0.08163265306122448,0.032202296241712225,0.19189387041486136,True
9,24,away,55,3,56,0.05454545454545454,0.01872287596750008,0.14853294304489928,True
9,25,away,57,9,58,0.15789473684210525,0.08535699749316844,0.2736342190428858,True
9,26,away,50,2,54,0.04,0.011038652660826577,0.13460337877954667,True
9,27,away,40,4,42,0.1,0.03957888759557486,0.23052074380473897,True
9,28,away,46,5,47,0.10869565217391304,0.047330760827426877,0.23038103012631456,True
9,29,away,48,10,50,0.20833333333333334,0.11730147795889814,0.3425917352135348,True
9,30,away,46,5,48,0.10869565217391304,0.047330760827426877,0.23038103012631456,True
9,31,away,42,4,44,0.09523809523809523,0.0376616388283121,0.2206539522505333,True
9,32,away,48,5,49,0.10416666666666667,0.045321050901178245,0.2216768812614093,True
9,33,away,39,4,40,0.10256410256410256,0.04061265558286986,0.2357915870224483,True
9,34,away,42,7,42,0.16666666666666666,0.08315811295836502,0.30604296204774295,True
9,35,away,30,4,31,0.13333333333333333,0.05309569424218104,0.2968168394441695,True
9,36,away,31,10,31,0.3225806451612903,0.18569230747313034,0.49859314440049185,True
9,37,away,17,4,17,0.23529411764705882,0.0955488907167594,0.47262245889171595,False
9,38,away,1,0,1,0.0,0.0,0.7934567085261071,False
10,0.0-0.5,away,42,0,48,0.0,0.0,0.08380161250916197,True
10,0.5-1.0,away,45,0,53,0.0,0.0,0.07865426194064076,True
10,1.0-1.5,away,38,0,38,0.0,0.0,0.09181293258383999,True
10,1.5-2.0,away,30,0,35,0.0,0.0,0.113517091390478,True
10,2,away,43,2,56,0.046511627906976744,0.012848990317319689,0.15455775923863058,True
10,3,away,42,2,50,0.047619047619047616,0.013157248639206351,0.1579013531547973,True
10,4,away,32,0,33,0.0,0.0,0.1071827150573635,True
10,5,away,42,1,46,0.023809523809523808,0.00421529549910029,0.12321481165248252,True
10,6,away,33,1,34,0.030303030303030304,0.005369272089651725,0.15319061673168066,True
10,7,away,28,0,31,0.0,0.0,0.12064720365810762,False
10,8,away,38,1,42,0.02631578947368421,0.004660467553530043,0.13495178436800254,True
10,9,away,32,1,34,0.03125,0.005537717362550945,0.15744607800372734,True
10,10,away,29,0,31,0.0,0.0,0.11697359446555587,False
10,11,away,26,0,27,0.0,0.0,0.12873304380462175,False
10,12,away,32,2,34,0.0625,0.017310203195157234,0.2014746724800358,True
10,13,away,28,1,28,0.03571428571428571,0.00633235649754188,0.17712576118498663,False
10,14,away,30,3,32,0.1,0.034599259959716175,0.2562144131526662,True
10,15,away,31,4,34,0.12903225806451613,0.05134201164644764,0.28852756954385356,True
10,16,away,43,5,48,0.11627906976744186,0.050703529948620846,0.24479448890641395,True
10,17,away,41,4,44,0.0975609756097561,0.0385964597529614,0.22547975519030555,True
10,18,away,42,3,45,0.07142857142857142,0.024589963551172864,0.19009713288525165,True
10,19,away,48,5,52,0.10416666666666667,0.045321050901178245,0.2216768812614093,True
10,20,away,40,6,43,0.15,0.07061091708507435,0.2907262603902003,True
10,21,away,35,7,39,0.2,0.10042319445900805,0.3589193660946251,True
10,22,away,54,5,58,0.09259259259259259,0.040200542070567336,0.1991012753065453,True
10,23,away,31,2,34,0.06451612903225806,0.017874407775063147,0.20718988318746434,True
10,24,away,47,4,48,0.0851063829787234,0.03359357946971307,0.1993180519502265,True
10,25,away,40,4,43,0.1,0.03957888759557486,0.23052074380473897,True
10,26,away,38,8,41,0.21052631578947367,0.1107466035209593,0.36346088376442165,True
10,27,away,33,5,35,0.15151515151515152,0.06650359257960958,0.3092021313846048,True
10,28,away,42,8,45,0.19047619047619047,0.09981889609856436,0.33301067354996444,True
10,29,away,37,4,38,0.10810810810810811,0.04285120520506269,0.24708846415167163,True
10,30,away,33,4,36,0.12121212121212122,0.04816083267584231,0.2732584325026516,True
10,31,away,36,5,39,0.1388888888888889,0.060817253631150966,0.2865985128039319,True
10,32,away,35,3,36,0.08571428571428572,0.02958183100529692,0.22379599071162515,True
10,33,away,33,6,36,0.18181818181818182,0.08610651225698263,0.3438856704929522,True
10,34,away,31,1,32,0.03225806451612903,0.00571707408694444,0.16194457176169622,True
10,35,away,15,4,15,0.26666666666666666,0.10897276103182815,0.5195088965768674,False
10,36,away,15,2,15,0.13333333333333333,0.0373604698913593,0.3788249920651624,False
10,37,away,2,0,2,0.0,0.0,0.6576280471103807,False
10,38,away,2,0,2,0.0,0.0,0.6576280471103807,False
11-15,0.0-0.5,away,89,0,157,0.0,0.0,0.04137800296418846,True
11-15,0.5-1.0,away,97,0,191,0.0,0.0,0.03809538920445529,True
11-15,1.0-1.5,away,87,0,153,0.0,0.0,0.04228899535014795,True
11-15,1.5-2.0,away,72,0,106,0.0,0.0,0.05065293981139638,True
11-15,2,away,122,1,226,0.00819672131147541,0.0014483536709422769,0.04497190799133792,True
11-15,3,away,99,2,162,0.020202020202020204,0.005557603625523107,0.07069169626868313,True
11-15,4,away,111,2,180,0.018018018018018018,0.004955074866777286,0.06332680208373542,True
11-15,5,away,104,1,184,0.009615384615384616,0.001699329104420888,0.05246900667694734,True
11-15,6,away,91,0,159,0.0,0.0,0.04050543221539915,True
11-15,7,away,99,0,151,0.0,0.0,0.03735453357396229,True
11-15,8,away,92,0,144,0.0,0.0,0.04008280329209862,True
11-15,9,away,83,1,145,0.012048192771084338,0.0021299225877048286,0.0651373778765888,True
11-15,10,away,96,2,151,0.020833333333333332,0.005731849710137293,0.07280855829614466,True
11-15,11,away,87,1,144,0.011494252873563218,0.0020318554244781045,0.062273484860149206,True
11-15,12,away,109,3,190,0.027522935779816515,0.009403685491248322,0.07781237667022406,True
11-15,13,away,106,5,180,0.04716981132075472,0.020313773391376265,0.10570041431164334,True
11-15,14,away,104,6,163,0.057692307692307696,0.026706181629780633,0.120190748682826,True
11-15,15,away,111,6,185,0.05405405405405406,0.02500597339497708,0.11293707163400198,True
11-15,16,away,102,5,168,0.049019607843137254,0.021117285132196968,0.1096592715336131,True
11-15,17,away,115,7,166,0.06086956521739131,0.02979473672148799,0.12033451094936126,True
11-15,18,away,113,7,176,0.061946902654867256,0.030327788623800853,0.12237125007474488,True
11-15,19,away,98,5,126,0.05102040816326531,0.02198698716599007,0.11392603855238045,True
11-15,20,away,113,5,194,0.04424778761061947,0.019045587730049336,0.09941906869369016,True
11-15,21,away,110,8,185,0.07272727272727272,0.03730997379864303,0.13698132217752032,True
11-15,22,away,107,10,166,0.09345794392523364,0.05155771001191554,0.1635384271784534,True
11-15,23,away,97,9,155,0.09278350515463918,0.04958265664341581,0.1670104953890787,True
11-15,24,away,102,6,153,0.058823529411764705,0.02723526813965306,0.1224374503377698,True
11-15,25,away,100,7,148,0.07,0.034318824364064096,0.13749671006529757,True
11-15,26,away,102,8,162,0.0784313725490196,0.040276203600682924,0.14718883849996559,True
11-15,27,away,87,9,122,0.10344827586206896,0.05538448328196699,0.1850516164784952,True
11-15,28,away,88,8,140,0.09090909090909091,0.04678586169975407,0.16925567067773065,True
11-15,29,away,79,5,104,0.06329113924050633,0.027334461814729392,0.13975067415560433,True
11-15,30,away,78,7,122,0.08974358974358974,0.04415244718641105,0.1738491559103026,True
11-15,31,away,69,5,96,0.07246376811594203,0.03134730921766905,0.15867597418082852,True
11-15,32,away,65,5,95,0.07692307692307693,0.03330301045885137,0.16776146218559615,True
11-15,33,away,47,3,76,0.06382978723404255,0.0219449870207728,0.17162877934377904,True
11-15,34,away,33,2,45,0.06060606060606061,0.016780530429070947,0.19606581717798194,True
11-15,35,away,28,7,41,0.25,0.12676334942200781,0.433560252407046,False
11-15,36,away,11,1,14,0.09090909090909091,0.016231752262826,0.37736462548620375,False
11-15,37,away,4,0,4,0.0,0.0,0.48990002040399916,False
16-20,0.0-0.5,away,35,0,46,0.0,0.0,0.09890426758938868,True
16-20,0.5-1.0,away,53,0,72,0.0,0.0,0.06758430445307662,True
16-20,1.0-1.5,away,45,0,64,0.0,0.0,0.07865426194064076,True
16-20,1.5-2.0,away,55,0,72,0.0,0.0,0.06528714378942788,True
16-20,2,away,82,0,164,0.0,0.0,0.044752194740079396,True
16-20,3,away,70,0,135,0.0,0.0,0.05202487486728348,True
16-20,4,away,89,0,143,0.0,0.0,0.04137800296418846,True
16-20,5,away,78,0,135,0.0,0.0,0.04693945377411976,True
16-20,6,away,75,0,127,0.0,0.0,0.04872554590470005,True
16-20,7,away,78,0,122,0.0,0.0,0.04693945377411976,True
16-20,8,away,93,0,150,0.0,0.0,0.0396689026203615,True
16-20,9,away,66,0,116,0.0,0.0,0.05500446725160935,True
16-20,10,away,83,0,147,0.0,0.0,0.04423686343872062,True
16-20,11,away,90,0,170,0.0,0.0,0.04093706842168078,True
16-20,12,away,85,0,142,0.0,0.0,0.04324100421424198,True
16-20,13,away,82,0,129,0.0,0.0,0.044752194740079396,True
16-20,14,away,69,0,114,0.0,0.0,0.05273909414400562,True
16-20,15,away,69,1,111,0.014492753623188406,0.002562858644330382,0.07763307335057362,True
16-20,16,away,77,0,110,0.0,0.0,0.04752008866722084,True
16-20,17,away,83,0,122,0.0,0.0,0.04423686343872062,True
16-20,18,away,58,0,100,0.0,0.0,0.062119996895293766,True
16-20,19,away,63,0,90,0.0,0.0,0.057473190348525466,True
16-20,20,away,70,0,115,0.0,0.0,0.05202487486728348,True
16-20,21,away,64,0,110,0.0,0.0,0.056626022971156334,True
16-20,22,away,60,0,87,0.0,0.0,0.06017393047793289,True
16-20,23,away,55,0,79,0.0,0.0,0.06528714378942788,True
16-20,24,away,47,0,80,0.0,6.938893903907228e-18,0.0755601711983887,True
16-20,25,away,42,1,79,0.023809523809523808,0.00421529549910029,0.12321481165248252,True
16-20,26,away,39,1,59,0.02564102564102564,0.00454058606523737,0.13181286478627147,True
16-20,27,away,32,1,43,0.03125,0.005537717362550945,0.15744607800372734,True
16-20,28,away,29,0,40,0.0,0.0,0.11697359446555587,False
16-20,29,away,25,0,34,0.0,0.0,0.13319649395317873,False
16-20,30,away,22,0,31,0.0,1.3877787807814457e-17,0.14865952572596125,False
16-20,31,away,15,0,18,0.0,0.0,0.20388926630434784,False
16-20,32,away,7,0,13,0.0,0.0,0.35433884297520657,False
16-20,33,away,5,0,8,0.0,0.0,0.43449149475208104,False
16-20,34,away,1,0,1,0.0,0.0,0.7934567085261071,False
21-25,0.0-0.5,away,35,0,44,0.0,0.0,0.09890426758938868,True
21-25,0.5-1.0,away,38,0,47,0.0,0.0,0.09181293258383999,True
21-25,1.0-1.5,away,38,0,51,0.0,0.0,0.09181293258383999,True
21-25,1.5-2.0,away,35,0,47,0.0,0.0,0.09890426758938868,True
21-25,2,away,58,0,104,0.0,0.0,0.062119996895293766,True
21-25,3,away,50,0,83,0.0,0.0,0.07135003417431873,True
21-25,4,away,58,0,104,0.0,0.0,0.062119996895293766,True
21-25,5,away,64,0,122,0.0,0.0,0.056626022971156334,True
21-25,6,away,69,0,119,0.0,0.0,0.05273909414400562,True
21-25,7,away,60,0,95,0.0,0.0,0.06017393047793289,True
21-25,8,away,60,0,108,0.0,0.0,0.06017393047793289,True
21-25,9,away,56,0,87,0.0,0.0,0.06419614448811528,True
21-25,10,away,52,0,84,0.0,0.0,0.06879459041288215,True
21-25,11,away,48,0,86,0.0,0.0,0.0741026511527422,True
21-25,12,away,47,0,81,0.0,6.938893903907228e-18,0.0755601711983887,True
21-25,13,away,37,0,54,0.0,0.0,0.09406095745514377,True
21-25,14,away,46,0,71,0.0,0.0,0.07707617732978073,True
21-25,15,away,52,0,85,0.0,0.0,0.06879459041288215,True
21-25,16,away,50,0,88,0.0,0.0,0.07135003417431873,True
21-25,17,away,41,0,74,0.0,0.0,0.08567044886890744,True
21-25,18,away,41,0,63,0.0,0.0,0.08567044886890744,True
21-25,19,away,34,0,47,0.0,0.0,0.10151790621961015,True
21-25,20,away,32,0,45,0.0,0.0,0.1071827150573635,True
21-25,21,away,32,0,57,0.0,0.0,0.1071827150573635,True
21-25,22,away,27,0,43,0.0,0.0,0.12455903714463581,False
21-25,23,away,25,0,39,0.0,0.0,0.13319649395317873,False
21-25,24,away,19,0,28,0.0,0.0,0.16818436536845052,False
21-25,25,away,22,0,33,0.0,1.3877787807814457e-17,0.14865952572596125,False
21-25,26,away,14,0,19,0.0,0.0,0.21531701192718142,False
21-25,27,away,13,0,16,0.0,0.0,0.22810184305529166,False
21-25,28,away,11,0,16,0.0,2.7755575615628914e-17,0.2588400172488141,False
21-25,29,away,5,0,9,0.0,0.0,0.43449149475208104,False
21-25,30,away,7,0,7,0.0,0.0,0.35433884297520657,False
21-25,31,away,3,0,6,0.0,0.0,0.5615060804490177,False
26-30,0.0-0.5,away,20,0,26,0.0,0.0,0.1611301254949332,False
26-30,0.5-1.0,away,29,0,43,0.0,0.0,0.11697359446555587,False
26-30,1.0-1.5,away,34,0,58,0.0,0.0,0.10151790621961015,True
26-30,1.5-2.0,away,32,0,41,0.0,0.0,0.1071827150573635,True
26-30,2,away,50,0,91,0.0,0.0,0.07135003417431873,True
26-30,3,away,53,0,100,0.0,0.0,0.06758430445307662,True
26-30,4,away,53,0,89,0.0,0.0,0.06758430445307662,True
26-30,5,away,50,0,85,0.0,0.0,0.07135003417431873,True
26-30,6,away,38,0,63,0.0,0.0,0.09181293258383999,True
26-30,7,away,35,0,57,0.0,0.0,0.09890426758938868,True
26-30,8,away,35,0,61,0.0,0.0,0.09890426758938868,True
26-30,9,away,27,0,40,0.0,0.0,0.12455903714463581,False
26-30,10,away,38,0,73,0.0,0.0,0.09181293258383999,True
26-30,11,away,35,0,61,0.0,0.0,0.09890426758938868,True
26-30,12,away,30,0,55,0.0,0.0,0.113517091390478,True
26-30,13,away,28,0,42,0.0,0.0,0.12064720365810762,False
26-30,14,away,25,0,36,0.0,0.0,0.13319649395317873,False
26-30,15,away,28,0,41,0.0,0.0,0.12064720365810762,False
26-30,16,away,27,0,36,0.0,0.0,0.12455903714463581,False
26-30,17,away,18,0,36,0.0,0.0,0.1758845505823749,False
26-30,18,away,25,0,37,0.0,0.0,0.13319649395317873,False
26-30,19,away,19,0,26,0.0,0.0,0.16818436536845052,False
26-30,20,away,14,0,27,0.0,0.0,0.21531701192718142,False
26-30,21,away,13,0,20,0.0,0.0,0.22810184305529166,False
26-30,22,away,12,0,23,0.0,0.0,0.2425007574992425,False
26-30,23,away,12,0,22,0.0,0.0,0.2425007574992425,False
26-30,24,away,10,0,21,0.0,0.0,0.2775401687666165,False
26-30,25,away,6,0,8,0.0,0.0,0.3903430336530645,False
26-30,26,away,5,0,11,0.0,0.0,0.43449149475208104,False
26-30,27,away,6,0,9,0.0,0.0,0.3903430336530645,False
26-30,29,away,2,0,2,0.0,0.0,0.6576280471103807,False
26-30,30,away,1,0,1,0.0,0.0,0.7934567085261071,False
31+,0.0-0.5,away,25,0,38,0.0,0.0,0.13319649395317873,False
31+,0.5-1.0,away,30,0,53,0.0,0.0,0.113517091390478,True
31+,1.0-1.5,away,33,0,54,0.0,0.0,0.10427343003561192,True
31+,1.5-2.0,away,32,0,44,0.0,0.0,0.1071827150573635,True
31+,2,away,48,0,76,0.0,0.0,0.0741026511527422,True
31+,3,away,47,0,85,0.0,6.938893903907228e-18,0.0755601711983887,True
31+,4,away,38,0,81,0.0,0.0,0.09181293258383999,True
31+,5,away,39,0,71,0.0,0.0,0.08966985360023902,True
31+,6,away,34,0,65,0.0,0.0,0.10151790621961015,True
31+,7,away,39,0,78,0.0,0.0,0.08966985360023902,True
31+,8,away,31,0,65,0.0,0.0,0.11025900073475385,True
31+,9,away,27,0,41,0.0,0.0,0.12455903714463581,False
31+,10,away,32,0,69,0.0,0.0,0.1071827150573635,True
31+,11,away,30,0,52,0.0,0.0,0.113517091390478,True
31+,12,away,28,0,48,0.0,0.0,0.12064720365810762,False
31+,13,away,23,0,35,0.0,0.0,0.14312112541726274,False
31+,14,away,18,0,40,0.0,0.0,0.1758845505823749,False
31+,15,away,21,0,44,0.0,0.0,0.15464382326420195,False
31+,16,away,18,0,40,0.0,0.0,0.1758845505823749,False
31+,17,away,16,0,27,0.0,0.0,0.19361341827271994,False
31+,18,away,11,0,14,0.0,2.7755575615628914e-17,0.2588400172488141,False
31+,19,away,9,0,12,0.0,0.0,0.2991527535509594,False
31+,20,away,6,0,11,0.0,0.0,0.3903430336530645,False
31+,21,away,6,0,9,0.0,0.0,0.3903430336530645,False
31+,22,away,5,0,10,0.0,0.0,0.43449149475208104,False
31+,23,away,4,0,6,0.0,0.0,0.48990002040399916,False
31+,24,away,1,0,1,0.0,0.0,0.7934567085261071,False
1,0.0-0.5,home,26,4,27,0.15384615384615385,0.0614993399892948,0.33531584418313565,False
1,0.5-1.0,home,17,8,17,0.47058823529411764,0.26164801196088106,0.6903710268845051,False
1,1.0-1.5,home,16,6,16,0.375,0.18480982554752806,0.613593529020652,False
1,1.5-2.0,home,28,10,28,0.35714285714285715,0.20705611972458876,0.5417002241777278,False
1,2,home,37,15,39,0.40540540540540543,0.26346295839940137,0.565143168686707,True
1,3,home,38,17,41,0.4473684210526316,0.3014616531155089,0.6029397082091058,True
1,4,home,34,19,36,0.5588235294117647,0.3945361778918369,0.7111675978470325,True
1,5,home,37,24,43,0.6486486486486487,0.48758729517569566,0.7817459336889914,True
1,6,home,49,29,49,0.5918367346938775,0.4524706997204626,0.7178496539402894,True
1,7,home,42,25,47,0.5952380952380952,0.4449404552817742,0.7295735232879093,True
1,8,home,25,12,28,0.48,0.30031003928960015,0.6650178204685269,False
1,9,home,29,13,30,0.4482758620689655,0.2841291114874579,0.6245233293193238,False
1,10,home,44,24,47,0.5454545454545454,0.4006593217065349,0.6829499221314639,True
1,11,home,51,27,55,0.5294117647058824,0.3952307134472659,0.6594722857358359,True
1,12,home,46,22,50,0.4782608695652174,0.34124459875672114,0.6186282785184867,True
1,13,home,48,26,50,0.5416666666666666,0.4029083309494732,0.6742497814544648,True
1,14,home,40,18,45,0.45,0.30705075280944694,0.6017117011155924,True
1,15,home,34,20,34,0.5882352941176471,0.42221304146519273,0.7363426221431113,True
1,16,home,44,20,48,0.45454545454545453,0.3170500778685361,0.599340678293465,True
1,17,home,47,19,50,0.40425531914893614,0.27639828961388174,0.5465813176368735,True
1,18,home,31,18,33,0.5806451612903226,0.40765964352020967,0.7358469692645074,True
1,19,home,39,21,41,0.5384615384615384,0.3856918682173881,0.6843335276595165,True
1,20,home,38,24,38,0.631578947368421,0.47283672824260115,0.7661598684458619,True
1,21,home,51,30,53,0.5882352941176471,0.4516509274741746,0.7124580700751311,True
1,22,home,40,22,42,0.55,0.39828829888440775,0.6929492471905531,True
1,23,home,40,21,42,0.525,0.37497106853929735,0.6706477044981831,True
1,24,home,54,24,58,0.4444444444444444,0.3200225687559781,0.5762458608863554,True
1,25,home,52,31,54,0.5961538461538461,0.4606733176249609,0.7184046457571771,True
1,26,home,53,35,55,0.660377358490566,0.5259453611082096,0.773131371425709,True
1,27,home,59,32,59,0.5423728813559322,0.4165761502342809,0.6629889785975757,True
1,28,home,65,40,70,0.6153846153846154,0.49383980131435057,0.7240517061462548,True
1,29,home,63,34,65,0.5396825396825397,0.41789036921596123,0.656913345835743,True
1,30,home,65,35,72,0.5384615384615384,0.41853187398623515,0.6540986285006332,True
1,31,home,71,42,72,0.5915492957746479,0.4753857081544497,0.6983144799762155,True
1,32,home,96,56,101,0.5833333333333334,0.48336785466267024,0.6768859874231938,True
1,33,home,71,46,72,0.647887323943662,0.5318184572117227,0.7487741543839675,True
1,34,home,88,52,95,0.5909090909090909,0.4864789444675971,0.6877340483374065,True
1,35,home,85,47,86,0.5529411764705883,0.4472387121130747,0.6540651815583585,True
1,36,home,98,55,99,0.5612244897959183,0.46250823376575,0.6553218081817449,True
1,37,home,102,62,111,0.6078431372549019,0.5108314489360125,0.6970263309917285,True
1,38,home,112,66,121,0.5892857142857143,0.49668645187137966,0.6759630971679984,True
1,39,home,67,39,69,0.582089552238806,0.46269715977486015,0.6925788362500744,True
2,0.0-0.5,home,42,4,47,0.09523809523809523,0.0376616388283121,0.2206539522505333,True
2,0.5-1.0,home,24,9,24,0.375,0.21159133433631458,0.5729038096209293,False
2,1.0-1.5,home,23,5,23,0.21739130434782608,0.09663835601719065,0.4190388018273492,False
2,1.5-2.0,home,19,8,19,0.42105263157894735,0.2314162039203038,0.6372444853483988,False
2,2,home,33,9,36,0.2727272727272727,0.15067272656322814,0.44217883254386814,True
2,3,home,38,17,44,0.4473684210526316,0.3014616531155089,0.6029397082091058,True
2,4,home,32,11,33,0.34375,0.20410233354328552,0.5168922649121406,True
2,5,home,31,13,32,0.41935483870967744,0.26415303073549257,0.5923403564797902,True
2,6,home,29,10,32,0.3448275862068966,0.19940508749190486,0.52655223492844,False
2,7,home,32,14,32,0.4375,0.2816508596944317,0.6067469796877387,True
2,8,home,31,14,33,0.45161290322580644,0.29161482836586106,0.6222812039633085,True
2,9,home,25,11,25,0.44,0.2666537494700257,0.6293298298043557,False
2,10,home,38,18,40,0.47368421052631576,0.3247877880894159,0.6274128925728913,True
2,11,home,46,18,47,0.391304347826087,0.2639302235524884,0.5354341628235508,True
2,12,home,42,16,46,0.38095238095238093,0.24999520898785943,0.5318623178000363,True
2,13,home,37,17,40,0.4594594594594595,0.31038327828457724,0.6161622047523264,True
2,14,home,29,8,30,0.27586206896551724,0.14698581338502742,0.45717476344435964,False
2,15,home,31,11,34,0.3548387096774194,0.21116447741565816,0.530523619571851,True
2,16,home,36,16,39,0.4444444444444444,0.2954102987654314,0.6041921268399659,True
2,17,home,34,11,34,0.3235294117647059,0.19131451326458573,0.4915741595188061,True
2,18,home,40,17,44,0.425,0.28509168524815875,0.5780519956394001,True
2,19,home,26,11,27,0.4230769230769231,0.255441899027294,0.6105170307888017,False
2,20,home,42,22,44,0.5238095238095238,0.3772221394020704,0.6664063552403504,True
2,21,home,33,15,41,0.45454545454545453,0.298426891258915,0.6201434205625044,True
2,22,home,44,26,46,0.5909090909090909,0.44409492646606574,0.7231235612099317,True
2,23,home,45,26,46,0.5777777777777777,0.433005327959445,0.7103151201831219,True
2,24,home,37,17,38,0.4594594594594595,0.31038327828457724,0.6161622047523264,True
2,25,home,51,22,55,0.43137254901960786,0.3050102809233431,0.5673493876494193,True
2,26,home,70,40,72,0.5714285714285714,0.4547762667382278,0.6806487511378745,True
2,27,home,55,30,57,0.5454545454545454,0.41522461348360484,0.669749282535538,True
2,28,home,54,32,58,0.5925925925925926,0.45966610248851525,0.7132198481075954,True
2,29,home,55,34,56,0.6181818181818182,0.4860897928239239,0.7348423368258477,True
2,30,home,69,43,75,0.6231884057971014,0.5052166912305035,0.7281664305021328,True
2,31,home,52,32,53,0.6153846153846154,0.47959626940741784,0.7352972866511478,True
2,32,home,73,38,78,0.5205479452054794,0.40781398284768294,0.6312273697529917,True
2,33,home,71,35,74,0.49295774647887325,0.3800495431702562,0.6065889038966157,True
2,34,home,71,37,78,0.5211267605633803,0.40685796250044975,0.6332266962989344,True
2,35,home,79,44,82,0.5569620253164557,0.4473171607311567,0.661323908490104,True
2,36,home,86,45,89,0.5232558139534884,0.41897641605458513,0.625546388525921,True
2,37,home,100,54,106,0.54,0.44264685393523856,0.6343935614666815,True
2,38,home,146,85,154,0.5821917808219178,0.5010865952596069,0.6590825433507657,True
2,39,home,212,114,219,0.5377358490566038,0.47054605598061283,0.6035823789457405,True
3,0.0-0.5,home,42,0,53,0.0,0.0,0.08380161250916197,True
3,0.5-1.0,home,18,4,18,0.2222222222222222,0.09000781913382,0.4521502645230549,False
3,1.0-1.5,home,15,1,15,0.06666666666666667,0.011866588606194883,0.2981707755242399,False
3,1.5-2.0,home,19,3,20,0.15789473684210525,0.055203710399278266,0.3756592764317668,False
3,2,home,33,10,34,0.30303030303030304,0.17375347814547223,0.4733845397473445,True
3,3,home,39,16,41,0.41025641025641024,0.2707908943540048,0.5658165152665509,True
3,4,home,37,7,38,0.1891891891891892,0.09479858757337126,0.342050115709556,True
3,5,home,26,11,27,0.4230769230769231,0.255441899027294,0.6105170307888017,False
3,6,home,28,11,28,0.39285714285714285,0.23565451827580033,0.575912739650937,False
3,7,home,28,15,31,0.5357142857142857,0.3581239514210167,0.7046869626034041,False
3,8,home,40,14,44,0.35,0.22134333171049153,0.5049440300646262,True
3,9,home,29,10,30,0.3448275862068966,0.19940508749190486,0.52655223492844,False
3,10,home,50,15,53,0.3,0.1910338908960936,0.4375061227736339,True
3,11,home,42,18,44,0.42857142857142855,0.2911742951914822,0.5779402208812553,True
3,12,home,42,18,46,0.42857142857142855,0.2911742951914822,0.5779402208812553,True
3,13,home,46,14,49,0.30434782608695654,0.19079670807448904,0.4480591874023817,True
3,14,home,43,19,44,0.4418604651162791,0.3043308562392133,0.5889264193448829,True
3,15,home,44,17,45,0.38636363636363635,0.25720998886701985,0.5337669015379832,True
3,16,home,47,22,50,0.46808510638297873,0.33331462168462633,0.6076785807322921,True
3,17,home,32,12,32,0.375,0.2293366846595921,0.5474589941047487,True
3,18,home,36,16,39,0.4444444444444444,0.2954102987654314,0.6041921268399659,True
3,19,home,29,10,32,0.3448275862068966,0.19940508749190486,0.52655223492844,False
3,20,home,46,21,46,0.45652173913043476,0.32154510421121985,0.5982006503391957,True
3,21,home,44,18,49,0.4090909090909091,0.2768764387900683,0.5559050735339343,True
3,22,home,43,18,45,0.4186046511627907,0.2838433433748524,0.5667168424428823,True
3,23,home,39,17,43,0.4358974358974359,0.2930452416170466,0.5902457652547789,True
3,24,home,39,20,40,0.5128205128205128,0.3619910864569657,0.661350712168669,True
3,25,home,49,20,53,0.40816326530612246,0.2821503460597105,0.5475293002795374,True
3,26,home,52,27,54,0.5192307692307693,0.3868545397052721,0.6489610529711556,True
3,27,home,54,29,55,0.5370370370370371,0.4060512701625496,0.6631031100758948,True
3,28,home,60,28,62,0.4666666666666667,0.34627701540988,0.5910679132886489,True
3,29,home,47,21,49,0.44680851063829785,0.31410747474911305,0.5875478626124176,True
3,30,home,52,23,56,0.4423076923076923,0.31594847188588093,0.5766047500848361,True
